	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	GATA	35	1.0	2.888888888888889	0.2571428571428571	2	0.9
1	zf-AN1	40	1.0	4.0	0.2	4	0.9
2	zf-CCCH	18	1.0	3.5	0.2222222222222222	3	0.9
3	LIM	35	1.0	2.5	0.2857142857142857	4	0.9
4	zf-CCHC	11	1.0	1.2	0.45454545454545453	2	0.8
5	C1_1	42	1.0	4.25	0.19047619047619047	1	0.8
6	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.8
7	Peptidase_C1	197	0.0	0.0	0.015228426395939087	1	0.8
8	zf-AN1	40	1.0	4.0	0.2	7	0.8
9	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.8
10	Ldl_recept_a	13	0.0	0.0	0.15384615384615385	1	0.8
11	Notch	30	0.0	0.0	0.13333333333333333	1	0.8
12	LIM	35	1.0	2.5	0.2857142857142857	4	0.8
13	TSP_3	29	0.8333333333333334	1.8518518518518519	0.3103448275862069	6	0.8
14	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	1	0.7
15	zf-CCHC	11	1.0	1.2	0.45454545454545453	3	0.7
16	C1_1	42	1.0	4.25	0.19047619047619047	5	0.7
17	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	3	0.7
18	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.7
19	Peptidase_C1	197	0.0	0.0	0.015228426395939087	1	0.7
20	zf-AN1	40	1.0	4.0	0.2	8	0.7
21	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.7
22	Ldl_recept_a	13	0.5	2.75	0.15384615384615385	2	0.7
23	Notch	30	0.0	0.0	0.13333333333333333	2	0.7
24	LIM	35	1.0	2.5	0.2857142857142857	5	0.7
25	TSP_3	29	0.8333333333333334	1.8518518518518519	0.3103448275862069	6	0.7
26	ArfGap	108	1.0	26.0	0.037037037037037035	2	0.7
27	zf-B_box	40	1.0	4.0	0.2	5	0.7
28	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	2	0.6
29	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.6
30	C1_1	42	1.0	4.25	0.19047619047619047	5	0.6
31	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	2	0.6
32	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.6
33	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.6
34	Peptidase_C1	197	0.0	0.0	0.015228426395939087	2	0.6
35	E1-E2_ATPase	179	0.0	0.0	0.0111731843575419	1	0.6
36	zf-AN1	40	1.0	4.0	0.2	8	0.6
37	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.6
38	Ldl_recept_a	13	0.5	2.75	0.15384615384615385	2	0.6
39	Notch	30	0.3333333333333333	2.1666666666666665	0.13333333333333333	3	0.6
40	LIM	35	1.0	2.5	0.2857142857142857	6	0.6
41	TSP_3	29	0.8571428571428571	1.9047619047619047	0.3103448275862069	7	0.6
42	ArfGap	108	1.0	26.0	0.037037037037037035	3	0.6
43	zf-B_box	40	1.0	4.0	0.2	5	0.6
44	Disintegrin	71	0.0	0.0	0.09859154929577464	1	0.6
45	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.5
46	TFIIS_C	25	1.0	5.25	0.16	2	0.5
47	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.5
48	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	1	0.5
49	C1_1	42	1.0	4.25	0.19047619047619047	6	0.5
50	FG-GAP	16	1.0	3.0	0.25	1	0.5
51	zf-CXXC	41	1.0	4.125	0.1951219512195122	1	0.5
52	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.5
53	Peptidase_M14	235	0.0	0.0	0.00851063829787234	1	0.5
54	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.5
55	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.5
56	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.5
57	Peptidase_C1	197	0.0	0.0	0.015228426395939087	3	0.5
58	E1-E2_ATPase	179	0.0	0.0	0.0111731843575419	1	0.5
59	zf-AN1	40	1.0	4.0	0.2	8	0.5
60	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	1	0.5
61	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.5
62	Ldl_recept_a	13	0.5	2.75	0.15384615384615385	2	0.5
63	Notch	30	0.5	3.25	0.13333333333333333	4	0.5
64	LIM	35	1.0	2.5	0.2857142857142857	7	0.5
65	TSP_3	29	0.875	1.9444444444444444	0.3103448275862069	8	0.5
66	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.5
