	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	zf-C4	56	1.0	1.9473684210526316	0.3392857142857143	2	0.9
1	Ets	81	0.9	2.016	0.30864197530864196	10	0.8
2	Pou	69	1.0	2.833333333333333	0.2608695652173913	1	0.8
3	zf-C4	56	0.7222222222222222	1.4064327485380117	0.3392857142857143	18	0.8
4	bZIP_1	63	0.7857142857142857	2.75	0.2222222222222222	14	0.8
5	HLH	49	1.0	1.5789473684210527	0.3877551020408163	1	0.7
6	GATA	33	1.0	1.0625	0.48484848484848486	3	0.7
7	Ets	81	0.6	1.3439999999999999	0.30864197530864196	35	0.7
8	Pou	69	1.0	2.833333333333333	0.2608695652173913	3	0.7
9	zf-C4	56	0.45161290322580644	0.8794567062818336	0.3392857142857143	31	0.7
10	bZIP_1	63	0.5652173913043478	1.9782608695652173	0.2222222222222222	23	0.7
11	Homeobox	9	1.0	0.125	0.8888888888888888	3	0.7
12	Forkhead	72	0.8	2.8000000000000003	0.2222222222222222	5	0.7
13	HLH	49	1.0	1.5789473684210527	0.3877551020408163	3	0.6
14	GATA	33	0.75	0.796875	0.48484848484848486	8	0.6
15	Ets	81	0.5789473684210527	1.2968421052631578	0.30864197530864196	38	0.6
16	Pou	69	0.38461538461538464	1.0897435897435896	0.2608695652173913	13	0.6
17	zf-C4	56	0.41025641025641024	0.7989203778677463	0.3392857142857143	39	0.6
18	bZIP_1	63	0.5185185185185185	1.8148148148148149	0.2222222222222222	27	0.6
19	Homeobox	9	1.0	0.125	0.8888888888888888	7	0.6
20	Forkhead	72	0.6428571428571429	2.2500000000000004	0.2222222222222222	14	0.6
21	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.5
22	HLH	49	1.0	1.5789473684210527	0.3877551020408163	8	0.5
23	GATA	33	0.6	0.6375	0.48484848484848486	15	0.5
24	Ets	81	0.5	1.1199999999999999	0.30864197530864196	44	0.5
25	Pou	69	0.36363636363636365	1.0303030303030303	0.2608695652173913	22	0.5
26	zf-C4	56	0.4186046511627907	0.8151774785801714	0.3392857142857143	43	0.5
27	bZIP_1	63	0.5	1.75	0.2222222222222222	28	0.5
28	Homeobox	9	1.0	0.125	0.8888888888888888	8	0.5
29	Forkhead	72	0.4166666666666667	1.4583333333333335	0.2222222222222222	24	0.5
30	Myb_DNA-bind_6	48	1.0	3.0	0.25	2	0.5
31	HMG_box	51	0.6363636363636364	0.6618181818181817	0.49019607843137253	11	0.4
32	MH1	91	0.0	0.0	0.14285714285714285	1	0.4
