	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	1	0.9
1	Methyltransf_23	67	1.0	10.166666666666666	0.08955223880597014	1	0.9
2	Acyl-CoA_dh_1	78	0.0	0.0	0.0641025641025641	1	0.9
3	NDK	125	0.5	3.964285714285715	0.112	2	0.9
4	Peptidase_M10	110	1.0	11.222222222222223	0.08181818181818182	2	0.9
5	Peptidase_M14	236	1.0	17.153846153846153	0.05508474576271186	2	0.9
6	DAGK_cat	121	1.0	19.166666666666668	0.049586776859504134	1	0.9
7	NAD_binding_8	22	1.0	1.2	0.45454545454545453	2	0.9
8	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	2	0.9
9	Sulfatase	275	1.0	38.285714285714285	0.025454545454545455	1	0.9
10	Aldo_ket_red	163	1.0	3.2894736842105265	0.2331288343558282	1	0.9
11	ADH_N	63	1.0	11.6	0.07936507936507936	1	0.9
12	JmjC	21	1.0	3.2	0.23809523809523808	1	0.9
13	Methyltransf_25	13	1.0	2.25	0.3076923076923077	3	0.9
14	DSPc	109	1.0	17.166666666666668	0.05504587155963303	2	0.9
15	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	3	0.9
16	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.9
17	Methyltransf_11	10	1.0	1.0	0.5	2	0.9
18	UCH	251	1.0	82.66666666666667	0.01195219123505976	1	0.8
19	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	2	0.8
20	Methyltransf_23	67	1.0	10.166666666666666	0.08955223880597014	2	0.8
21	Acyl-CoA_dh_1	78	0.0	0.0	0.0641025641025641	1	0.8
22	NDK	125	0.5	3.964285714285715	0.112	2	0.8
23	Sugar_tr	444	0.0	0.0	0.033783783783783786	1	0.8
24	Peptidase_M10	110	1.0	11.222222222222223	0.08181818181818182	3	0.8
25	Peptidase_M14	236	0.6666666666666666	11.435897435897434	0.05508474576271186	3	0.8
26	HSP70	583	1.0	37.86666666666667	0.025728987993138937	1	0.8
27	DAGK_cat	121	1.0	19.166666666666668	0.049586776859504134	2	0.8
28	NAD_binding_8	22	1.0	1.2	0.45454545454545453	2	0.8
29	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	2	0.8
30	Sulfatase	275	1.0	38.285714285714285	0.025454545454545455	1	0.8
31	adh_short_C2	55	1.0	2.0555555555555554	0.32727272727272727	1	0.8
32	Aldo_ket_red	163	1.0	3.2894736842105265	0.2331288343558282	1	0.8
33	ADH_N	63	1.0	11.6	0.07936507936507936	1	0.8
34	JmjC	21	1.0	3.2	0.23809523809523808	1	0.8
35	Carb_anhydrase	126	0.0	0.0	0.07936507936507936	1	0.8
36	Methyltransf_25	13	1.0	2.25	0.3076923076923077	3	0.8
37	DSPc	109	1.0	17.166666666666668	0.05504587155963303	2	0.8
38	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	3	0.8
39	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.8
40	Aldedh	291	1.0	12.227272727272727	0.07560137457044673	1	0.8
41	Laminin_G_1	117	0.0	0.0	0.02564102564102564	1	0.8
42	Methyltransf_11	10	1.0	1.0	0.5	2	0.8
43	Cpn60_TCP1	444	1.0	33.15384615384615	0.02927927927927928	1	0.7
44	UCH	251	0.5	41.333333333333336	0.01195219123505976	2	0.7
45	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	2	0.7
46	Methyltransf_23	67	1.0	10.166666666666666	0.08955223880597014	2	0.7
47	AA_permease_2	417	0.0	0.0	0.007194244604316547	1	0.7
48	Acyl-CoA_dh_1	78	0.0	0.0	0.0641025641025641	1	0.7
49	NDK	125	0.5	3.964285714285715	0.112	2	0.7
50	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	1	0.7
51	Sugar_tr	444	0.0	0.0	0.033783783783783786	1	0.7
52	Peptidase_M10	110	1.0	11.222222222222223	0.08181818181818182	3	0.7
53	Peptidase_M14	236	0.6666666666666666	11.435897435897434	0.05508474576271186	3	0.7
54	HSP70	583	1.0	37.86666666666667	0.025728987993138937	3	0.7
55	DAGK_cat	121	1.0	19.166666666666668	0.049586776859504134	2	0.7
56	NAD_binding_8	22	1.0	1.2	0.45454545454545453	2	0.7
57	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	2	0.7
58	Exo_endo_phos	181	1.0	180.0	0.0055248618784530384	1	0.7
59	Sulfatase	275	0.5	19.142857142857142	0.025454545454545455	2	0.7
60	adh_short_C2	55	1.0	2.0555555555555554	0.32727272727272727	1	0.7
61	Aldo_ket_red	163	1.0	3.2894736842105265	0.2331288343558282	2	0.7
62	Tubulin	96	1.0	12.714285714285715	0.07291666666666667	1	0.7
63	ADH_N	63	1.0	11.6	0.07936507936507936	1	0.7
64	JmjC	21	1.0	3.2	0.23809523809523808	1	0.7
65	Carb_anhydrase	126	0.0	0.0	0.07936507936507936	1	0.7
66	Methyltransf_25	13	1.0	2.25	0.3076923076923077	3	0.7
67	DSPc	109	0.75	12.875	0.05504587155963303	4	0.7
68	Trypsin_2	119	0.0	0.0	0.025210084033613446	2	0.7
69	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	3	0.7
70	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.7
71	Aldedh	291	1.0	12.227272727272727	0.07560137457044673	1	0.7
72	MreB_Mbl	273	1.0	33.125	0.029304029304029304	1	0.7
73	Laminin_G_1	117	0.0	0.0	0.02564102564102564	1	0.7
74	Methyltransf_11	10	1.0	1.0	0.5	4	0.7
75	Cpn60_TCP1	444	0.5	16.576923076923077	0.02927927927927928	2	0.6
76	UCH	251	0.5	41.333333333333336	0.01195219123505976	2	0.6
77	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	4	0.6
78	Methyltransf_23	67	1.0	10.166666666666666	0.08955223880597014	2	0.6
79	AA_permease_2	417	0.0	0.0	0.007194244604316547	1	0.6
80	PDEase_I	128	0.0	0.0	0.0625	1	0.6
81	Acyl-CoA_dh_1	78	0.0	0.0	0.0641025641025641	1	0.6
82	NDK	125	0.5	3.964285714285715	0.112	2	0.6
83	Metallophos	153	1.0	24.500000000000004	0.0392156862745098	1	0.6
84	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	1	0.6
85	Sugar_tr	444	0.0	0.0	0.033783783783783786	2	0.6
86	Gal-bind_lectin	83	1.0	7.300000000000001	0.12048192771084337	1	0.6
87	Peptidase_M10	110	1.0	11.222222222222223	0.08181818181818182	3	0.6
88	Peptidase_M14	236	0.6666666666666666	11.435897435897434	0.05508474576271186	3	0.6
89	HSP70	583	1.0	37.86666666666667	0.025728987993138937	3	0.6
90	DAGK_cat	121	1.0	19.166666666666668	0.049586776859504134	2	0.6
