	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	1	0.8
1	Peptidase_M14	236	0.5	8.576923076923077	0.05508474576271186	2	0.8
2	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	3	0.7
3	NDK	125	1.0	7.92857142857143	0.112	1	0.7
4	Metallophos	153	1.0	24.500000000000004	0.0392156862745098	1	0.7
5	Glyco_transf_29	248	1.0	21.545454545454543	0.04435483870967742	1	0.7
6	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	1	0.7
7	Methyltransf_12	14	1.0	1.0	0.5	1	0.7
8	Peptidase_M14	236	0.3333333333333333	5.717948717948717	0.05508474576271186	3	0.7
9	DAGK_cat	121	0.5	9.583333333333334	0.049586776859504134	2	0.7
10	Pro_isomerase	127	1.0	13.11111111111111	0.07086614173228346	1	0.7
11	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.7
12	DSPc	109	1.0	17.166666666666668	0.05504587155963303	1	0.7
13	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	1	0.7
14	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	2	0.7
15	Aldedh	291	0.0	0.0	0.07560137457044673	1	0.7
16	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	4	0.6
17	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	1	0.6
18	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.6
19	PDEase_I	128	0.0	0.0	0.0625	1	0.6
20	Neur_chan_LBD	112	0.0	0.0	0.026785714285714284	1	0.6
21	Acyl-CoA_dh_M	54	1.0	5.75	0.14814814814814814	1	0.6
22	NDK	125	1.0	7.92857142857143	0.112	3	0.6
23	HATPase_c	28	1.0	2.5	0.2857142857142857	1	0.6
24	TTL	152	0.0	0.0	0.006578947368421052	2	0.6
25	Actin	336	0.0	0.0	0.008928571428571428	1	0.6
26	Metallophos	153	1.0	24.500000000000004	0.0392156862745098	4	0.6
27	Glyco_transf_29	248	1.0	21.545454545454543	0.04435483870967742	3	0.6
28	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	2	0.6
29	Rhodanese	87	0.0	0.0	0.011494252873563218	1	0.6
30	START	191	0.0	0.0	0.07853403141361257	1	0.6
31	PARP	94	1.0	22.5	0.0425531914893617	1	0.6
32	Methyltransf_12	14	1.0	1.0	0.5	1	0.6
33	Peptidase_M14	236	0.6666666666666666	11.435897435897434	0.05508474576271186	6	0.6
34	HSP70	583	1.0	37.86666666666667	0.025728987993138937	1	0.6
35	DAGK_cat	121	0.6666666666666666	12.777777777777779	0.049586776859504134	3	0.6
36	Pro_isomerase	127	0.6666666666666666	8.74074074074074	0.07086614173228346	3	0.6
37	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	1	0.6
38	ECH_1	144	1.0	27.8	0.034722222222222224	1	0.6
39	Exo_endo_phos	181	1.0	180.0	0.0055248618784530384	1	0.6
40	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.6
41	Methyltransf_25	13	1.0	2.25	0.3076923076923077	1	0.6
42	DSPc	109	1.0	17.166666666666668	0.05504587155963303	1	0.6
43	Abhydrolase_6	85	0.6666666666666666	18.22222222222222	0.03529411764705882	3	0.6
44	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	2	0.6
45	Hydrolase	125	1.0	30.25	0.032	1	0.6
46	Aldedh	291	0.5	6.113636363636363	0.07560137457044673	2	0.6
47	PI-PLC-X	129	0.0	0.0	0.06201550387596899	1	0.6
48	Methyltransf_11	10	1.0	1.0	0.5	1	0.6
49	Cpn60_TCP1	444	0.6666666666666666	22.102564102564102	0.02927927927927928	3	0.5
50	UCH	251	0.5	41.333333333333336	0.01195219123505976	2	0.5
51	Aminotran_1_2	157	1.0	21.428571428571427	0.044585987261146494	6	0.5
52	Lig_chan-Glu_bd	53	1.0	12.250000000000002	0.07547169811320754	2	0.5
53	Methyltransf_23	67	1.0	10.166666666666666	0.08955223880597014	1	0.5
54	AA_permease_2	417	0.0	0.0	0.007194244604316547	2	0.5
55	PAS_9	45	0.0	0.0	0.35555555555555557	1	0.5
56	NTP_transf_2	70	1.0	10.666666666666666	0.08571428571428572	3	0.5
57	PDEase_I	128	0.0	0.0	0.0625	1	0.5
58	Neur_chan_LBD	112	0.0	0.0	0.026785714285714284	1	0.5
59	Acyl-CoA_dh_M	54	1.0	5.75	0.14814814814814814	3	0.5
60	NDK	125	0.6666666666666666	5.285714285714286	0.112	6	0.5
61	Cyt-b5	55	0.0	0.0	0.23636363636363636	2	0.5
62	Kringle	62	0.0	0.0	0.14516129032258066	1	0.5
63	HATPase_c	28	1.0	2.5	0.2857142857142857	1	0.5
64	Y_phosphatase	134	0.5	5.083333333333333	0.08955223880597014	2	0.5
65	TTL	152	0.0	0.0	0.006578947368421052	5	0.5
66	Actin	336	0.3333333333333333	37.0	0.008928571428571428	3	0.5
67	OTU	126	1.0	41.0	0.023809523809523808	1	0.5
68	Metallophos	153	0.8333333333333334	20.416666666666668	0.0392156862745098	6	0.5
69	Glyco_transf_29	248	0.8	17.236363636363638	0.04435483870967742	5	0.5
70	Abhydrolase_1	94	0.6666666666666666	30.666666666666664	0.02127659574468085	3	0.5
71	Rhodanese	87	0.0	0.0	0.011494252873563218	1	0.5
72	START	191	0.0	0.0	0.07853403141361257	1	0.5
73	PARP	94	1.0	22.5	0.0425531914893617	2	0.5
74	Cation_ATPase	83	1.0	12.833333333333334	0.07228915662650602	3	0.5
75	Methyltransf_12	14	1.0	1.0	0.5	1	0.5
76	Sugar_tr	444	0.0	0.0	0.033783783783783786	1	0.5
77	Peptidase_M10	110	1.0	11.222222222222223	0.08181818181818182	2	0.5
78	Peptidase_M14	236	0.5	8.576923076923077	0.05508474576271186	10	0.5
79	IRK	314	0.0	0.0	0.022292993630573247	1	0.5
80	FGF	96	0.0	0.0	0.020833333333333332	1	0.5
81	HSP70	583	0.25	9.466666666666667	0.025728987993138937	4	0.5
82	DAGK_cat	121	0.75	14.375	0.049586776859504134	4	0.5
83	Pro_isomerase	127	0.5	6.555555555555555	0.07086614173228346	4	0.5
84	2OG-FeII_Oxy_3	36	1.0	6.2	0.1388888888888889	3	0.5
