	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	MHC_I	111	1.0	2.0	0.3333333333333333	2	0.5
1	MHC_II_beta	61	1.0	2.388888888888889	0.29508196721311475	3	0.5
2	MHC_I	111	0.5769230769230769	1.1538461538461537	0.3333333333333333	52	0.4
3	Y_phosphatase	179	0.0	0.0	0.055865921787709494	1	0.4
4	RRM_1	28	0.0	0.0	0.07142857142857142	6	0.4
5	MHC_II_beta	61	0.8	1.9111111111111112	0.29508196721311475	10	0.4
6	Kelch_1	42	1.0	13.0	0.07142857142857142	1	0.3
7	Bromodomain	48	0.0	0.0	0.08333333333333333	2	0.3
8	MHC_I	111	0.36363636363636365	0.7272727272727273	0.3333333333333333	99	0.3
9	Y_phosphatase	179	0.0	0.0	0.055865921787709494	7	0.3
10	SH2	36	1.0	2.272727272727273	0.3055555555555556	3	0.3
11	RRM_1	28	0.125	1.625	0.07142857142857142	16	0.3
12	MHC_II_beta	61	0.5882352941176471	1.4052287581699345	0.29508196721311475	17	0.3
13	Pkinase	60	0.4	4.4	0.08333333333333333	5	0.2
14	Kelch_1	42	0.75	9.75	0.07142857142857142	4	0.2
15	MHC_II_alpha	54	1.0	2.5999999999999996	0.2777777777777778	1	0.2
16	SH3_9	23	1.0	0.7692307692307692	0.5652173913043478	6	0.2
17	Bromodomain	48	0.125	1.375	0.08333333333333333	16	0.2
18	MHC_I	111	0.3333333333333333	0.6666666666666666	0.3333333333333333	111	0.2
19	Y_phosphatase	179	0.09090909090909091	1.5363636363636366	0.055865921787709494	44	0.2
20	SH2	36	0.47058823529411764	1.0695187165775402	0.3055555555555556	17	0.2
21	RRM_1	28	0.10526315789473684	1.3684210526315788	0.07142857142857142	19	0.2
22	HEAT_EZ	20	1.0	1.5	0.4	1	0.2
23	HEAT	8	1.0	1.0	0.5	2	0.2
24	BTB	105	0.125	2.5	0.047619047619047616	8	0.2
25	2OG-FeII_Oxy_3	80	0.0	0.0	0.0875	1	0.2
26	Pro_isomerase	120	1.0	11.0	0.08333333333333333	1	0.2
27	MHC_II_beta	61	0.5769230769230769	1.378205128205128	0.29508196721311475	26	0.2
28	7TM_GPCR_Srsx	234	0.0	0.0	0.008547008547008548	1	0.1
29	Arm	9	1.0	1.25	0.4444444444444444	2	0.1
30	Pkinase	60	0.2222222222222222	2.444444444444444	0.08333333333333333	18	0.1
31	Kelch_1	42	0.1111111111111111	1.4444444444444442	0.07142857142857142	27	0.1
32	MHC_II_alpha	54	0.2857142857142857	0.7428571428571428	0.2777777777777778	14	0.1
33	SH3_9	23	1.0	0.7692307692307692	0.5652173913043478	9	0.1
34	PPTA	26	0.0	0.0	0.15384615384615385	6	0.1
35	Bromodomain	48	0.08108108108108109	0.8918918918918919	0.08333333333333333	37	0.1
36	MHC_I	111	0.3333333333333333	0.6666666666666666	0.3333333333333333	111	0.1
37	MFS_1	337	0.0	0.0	0.01483679525222552	15	0.1
38	Y_phosphatase	179	0.07246376811594203	1.2246376811594204	0.055865921787709494	138	0.1
39	BIR	66	0.26666666666666666	1.6888888888888889	0.13636363636363635	15	0.1
40	Lectin_C	96	0.0	0.0	0.010416666666666666	35	0.1
41	SH2	36	0.3548387096774194	0.8064516129032259	0.3055555555555556	31	0.1
42	RRM_1	28	0.07142857142857142	0.9285714285714285	0.07142857142857142	28	0.1
43	HEAT_EZ	20	0.6363636363636364	0.9545454545454546	0.4	11	0.1
44	HEAT	8	0.6666666666666666	0.6666666666666666	0.5	6	0.1
