	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	GATA	35	1.0	2.888888888888889	0.2571428571428571	1	0.9
1	zf-AN1	40	1.0	4.0	0.2	2	0.9
2	zf-CCCH	18	1.0	3.5	0.2222222222222222	2	0.9
3	GATA	35	1.0	2.888888888888889	0.2571428571428571	3	0.8
4	zf-AN1	40	1.0	4.0	0.2	4	0.8
5	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.8
6	GATA	35	1.0	2.888888888888889	0.2571428571428571	3	0.7
7	CUB	93	0.0	0.0	0.03225806451612903	1	0.7
8	zf-AN1	40	1.0	4.0	0.2	6	0.7
9	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.7
10	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	1	0.6
11	zf-CCHC	11	1.0	1.2	0.45454545454545453	2	0.6
12	C1_1	42	1.0	4.25	0.19047619047619047	1	0.6
13	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.6
14	CUB	93	0.0	0.0	0.03225806451612903	1	0.6
15	zf-AN1	40	1.0	4.0	0.2	6	0.6
16	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.6
17	Notch	30	0.0	0.0	0.13333333333333333	1	0.6
18	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	2	0.5
19	zf-CCHC	11	1.0	1.2	0.45454545454545453	3	0.5
20	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	1	0.5
21	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.5
22	zf-MYND	38	1.0	3.75	0.21052631578947367	2	0.5
23	C1_1	42	1.0	4.25	0.19047619047619047	4	0.5
24	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.5
25	Peptidase_C1	197	0.0	0.0	0.015228426395939087	1	0.5
26	CUB	93	0.0	0.0	0.03225806451612903	1	0.5
27	zf-AN1	40	1.0	4.0	0.2	7	0.5
28	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.5
29	Ldl_recept_a	13	0.0	0.0	0.15384615384615385	1	0.5
30	Notch	30	0.6666666666666666	4.333333333333333	0.13333333333333333	3	0.5
31	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	3	0.4
32	TFIIS_C	25	1.0	5.25	0.16	2	0.4
33	zf-CCHC	11	1.0	1.2	0.45454545454545453	3	0.4
34	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	1	0.4
35	Pre-SET	82	1.0	8.11111111111111	0.10975609756097561	1	0.4
36	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.4
37	zf-MYND	38	1.0	3.75	0.21052631578947367	2	0.4
38	C1_1	42	1.0	4.25	0.19047619047619047	5	0.4
39	zf-CXXC	41	1.0	4.125	0.1951219512195122	1	0.4
40	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	2	0.4
41	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.4
42	HMA	54	1.0	26.0	0.037037037037037035	1	0.4
43	Peptidase_C1	197	0.0	0.0	0.015228426395939087	2	0.4
44	CUB	93	0.0	0.0	0.03225806451612903	1	0.4
45	zf-AN1	40	1.0	4.0	0.2	7	0.4
