	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	HLH	49	1.0	1.5789473684210527	0.3877551020408163	4	0.9
1	HLH	49	1.0	1.5789473684210527	0.3877551020408163	6	0.8
2	Ets	81	1.0	2.2399999999999998	0.30864197530864196	2	0.8
3	HLH	49	1.0	1.5789473684210527	0.3877551020408163	9	0.7
4	Ets	81	0.8571428571428571	1.9199999999999997	0.30864197530864196	7	0.7
5	HLH	49	1.0	1.5789473684210527	0.3877551020408163	11	0.6
6	T-box	179	1.0	6.16	0.13966480446927373	1	0.6
7	Ets	81	0.8666666666666667	1.9413333333333334	0.30864197530864196	15	0.6
8	Pou	69	0.0	0.0	0.2608695652173913	1	0.6
9	HMG_box	51	1.0	1.04	0.49019607843137253	2	0.5
10	HLH	49	1.0	1.5789473684210527	0.3877551020408163	14	0.5
11	T-box	179	1.0	6.16	0.13966480446927373	1	0.5
12	Ets	81	0.8	1.792	0.30864197530864196	20	0.5
13	Pou	69	0.6666666666666666	1.8888888888888886	0.2608695652173913	6	0.5
14	HMG_box	51	1.0	1.04	0.49019607843137253	3	0.4
15	HLH	49	1.0	1.5789473684210527	0.3877551020408163	14	0.4
16	T-box	179	1.0	6.16	0.13966480446927373	3	0.4
17	GATA	33	1.0	1.0625	0.48484848484848486	1	0.4
18	Ets	81	0.782608695652174	1.7530434782608695	0.30864197530864196	23	0.4
19	Pou	69	0.625	1.7708333333333333	0.2608695652173913	8	0.4
20	zf-C4	56	0.3392857142857143	0.6607142857142858	0.3392857142857143	56	0.4
21	bZIP_1	63	0.2222222222222222	0.7777777777777778	0.2222222222222222	63	0.4
22	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.4
23	Forkhead	72	0.2222222222222222	0.7777777777777778	0.2222222222222222	72	0.4
24	RNase_T	114	0.13157894736842105	0.8684210526315789	0.13157894736842105	114	0.4
25	Myb_DNA-bind_6	48	0.25	0.75	0.25	48	0.4
26	HMG_box	51	1.0	1.04	0.49019607843137253	3	0.3
27	MH1	91	0.0	0.0	0.14285714285714285	1	0.3
28	HLH	49	0.9375	1.480263157894737	0.3877551020408163	16	0.3
29	T-box	179	1.0	6.16	0.13966480446927373	3	0.3
30	GATA	33	1.0	1.0625	0.48484848484848486	1	0.3
31	Ets	81	0.7916666666666666	1.7733333333333332	0.30864197530864196	24	0.3
32	Pou	69	0.6666666666666666	1.8888888888888886	0.2608695652173913	9	0.3
33	zf-C4	56	0.3392857142857143	0.6607142857142858	0.3392857142857143	56	0.3
34	bZIP_1	63	0.2222222222222222	0.7777777777777778	0.2222222222222222	63	0.3
35	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.3
36	Forkhead	72	0.2222222222222222	0.7777777777777778	0.2222222222222222	72	0.3
37	RNase_T	114	0.13157894736842105	0.8684210526315789	0.13157894736842105	114	0.3
38	Myb_DNA-bind_6	48	0.25	0.75	0.25	48	0.3
39	HMG_box	51	0.75	0.78	0.49019607843137253	4	0.2
40	MH1	91	0.0	0.0	0.14285714285714285	3	0.2
41	HLH	49	0.8888888888888888	1.4035087719298245	0.3877551020408163	18	0.2
42	T-box	179	1.0	6.16	0.13966480446927373	3	0.2
43	GATA	33	0.5	0.53125	0.48484848484848486	4	0.2
44	Ets	81	0.6785714285714286	1.52	0.30864197530864196	28	0.2
45	Pou	69	0.6363636363636364	1.803030303030303	0.2608695652173913	11	0.2
46	zf-C4	56	0.3392857142857143	0.6607142857142858	0.3392857142857143	56	0.2
47	bZIP_1	63	0.2222222222222222	0.7777777777777778	0.2222222222222222	63	0.2
48	Homeobox	9	0.8888888888888888	0.1111111111111111	0.8888888888888888	9	0.2
49	Forkhead	72	0.2222222222222222	0.7777777777777778	0.2222222222222222	72	0.2
50	RNase_T	114	0.13157894736842105	0.8684210526315789	0.13157894736842105	114	0.2
51	Myb_DNA-bind_6	48	0.25	0.75	0.25	48	0.2
52	HMG_box	51	0.8571428571428571	0.8914285714285713	0.49019607843137253	7	0.1
53	MH1	91	0.125	0.75	0.14285714285714285	8	0.1
54	HLH	49	0.782608695652174	1.2356979405034325	0.3877551020408163	23	0.1
55	zf-CXXC	46	1.0	1.7058823529411766	0.3695652173913043	2	0.1
56	Histone	93	1.0	5.199999999999999	0.16129032258064516	1	0.1
57	T-box	179	1.0	6.16	0.13966480446927373	3	0.1
