	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.9
1	zf-CXXC	41	1.0	4.125	0.1951219512195122	5	0.9
2	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.9
3	zf-AN1	40	1.0	4.0	0.2	7	0.9
4	LIM	35	1.0	2.5	0.2857142857142857	5	0.9
5	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	3	0.9
6	TSP_3	29	1.0	2.2222222222222223	0.3103448275862069	4	0.9
7	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.9
8	C1_1	42	1.0	4.25	0.19047619047619047	5	0.9
9	zf-B_box	40	1.0	4.0	0.2	1	0.9
10	zf-MYND	38	1.0	3.75	0.21052631578947367	5	0.9
11	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	1	0.9
12	TFIIS_C	25	1.0	5.25	0.16	3	0.9
13	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	3	0.9
14	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.9
15	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.9
16	FYVE	64	1.0	7.0	0.125	8	0.9
17	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.9
18	Prok-RING_4	16	1.0	1.0	0.5	4	0.9
19	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.9
20	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.8
21	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.8
22	Ldl_recept_a	13	0.0	0.0	0.15384615384615385	1	0.8
23	zf-CXXC	41	1.0	4.125	0.1951219512195122	6	0.8
24	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.8
25	zf-AN1	40	1.0	4.0	0.2	8	0.8
26	LIM	35	1.0	2.5	0.2857142857142857	7	0.8
27	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.8
28	TSP_3	29	1.0	2.2222222222222223	0.3103448275862069	6	0.8
29	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.8
30	C1_1	42	1.0	4.25	0.19047619047619047	5	0.8
31	zf-B_box	40	1.0	4.0	0.2	2	0.8
32	zf-MYND	38	1.0	3.75	0.21052631578947367	5	0.8
33	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	2	0.8
34	TFIIS_C	25	1.0	5.25	0.16	4	0.8
35	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	3	0.8
36	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.8
37	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.8
38	FYVE	64	1.0	7.0	0.125	8	0.8
39	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.8
40	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	2	0.8
41	Prok-RING_4	16	1.0	1.0	0.5	4	0.8
42	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.8
43	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.7
44	FG-GAP	16	1.0	3.0	0.25	1	0.7
45	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.7
46	Ldl_recept_a	13	0.5	2.75	0.15384615384615385	2	0.7
47	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.7
48	Notch	30	1.0	6.5	0.13333333333333333	1	0.7
49	WD40	29	0.0	0.0	0.06896551724137931	2	0.7
50	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.7
51	zf-AN1	40	1.0	4.0	0.2	8	0.7
52	LIM	35	1.0	2.5	0.2857142857142857	7	0.7
53	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.7
54	TSP_3	29	1.0	2.2222222222222223	0.3103448275862069	7	0.7
55	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.7
56	C1_1	42	1.0	4.25	0.19047619047619047	5	0.7
57	zf-B_box	40	1.0	4.0	0.2	2	0.7
58	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.7
59	zf-MYND	38	1.0	3.75	0.21052631578947367	6	0.7
60	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	3	0.7
61	TFIIS_C	25	1.0	5.25	0.16	4	0.7
62	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	3	0.7
63	Disintegrin	71	1.0	9.142857142857142	0.09859154929577464	1	0.7
64	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.7
65	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.7
66	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.7
67	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.7
68	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	3	0.7
69	Prok-RING_4	16	1.0	1.0	0.5	5	0.7
70	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.7
71	Hydrolase	153	1.0	75.5	0.013071895424836602	1	0.6
72	FG-GAP	16	1.0	3.0	0.25	2	0.6
73	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	4	0.6
74	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.6
75	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.6
76	Notch	30	1.0	6.5	0.13333333333333333	1	0.6
77	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.6
78	WD40	29	0.0	0.0	0.06896551724137931	2	0.6
79	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.6
80	zf-AN1	40	1.0	4.0	0.2	8	0.6
81	LIM	35	1.0	2.5	0.2857142857142857	7	0.6
82	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.6
83	TSP_3	29	0.875	1.9444444444444444	0.3103448275862069	8	0.6
84	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.6
85	BIR	60	1.0	14.0	0.06666666666666667	1	0.6
86	C1_1	42	1.0	4.25	0.19047619047619047	6	0.6
87	zf-B_box	40	1.0	4.0	0.2	3	0.6
88	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.6
89	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.6
90	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.6
91	TFIIS_C	25	1.0	5.25	0.16	4	0.6
92	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.6
93	Disintegrin	71	1.0	9.142857142857142	0.09859154929577464	1	0.6
94	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.6
95	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.6
96	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	1	0.6
97	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.6
98	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.6
99	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	3	0.6
100	Prok-RING_4	16	1.0	1.0	0.5	5	0.6
101	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.6
102	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.5
103	FG-GAP	16	1.0	3.0	0.25	3	0.5
104	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.5
105	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.5
106	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.5
107	Notch	30	0.5	3.25	0.13333333333333333	4	0.5
108	zf-C4	54	1.0	5.0	0.16666666666666666	1	0.5
109	WD40	29	0.0	0.0	0.06896551724137931	2	0.5
110	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.5
111	zf-AN1	40	1.0	4.0	0.2	8	0.5
112	LIM	35	1.0	2.5	0.2857142857142857	7	0.5
113	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.5
114	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.5
115	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.5
116	BIR	60	1.0	14.0	0.06666666666666667	1	0.5
117	C1_1	42	1.0	4.25	0.19047619047619047	6	0.5
118	zf-B_box	40	1.0	4.0	0.2	3	0.5
119	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.5
120	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.5
121	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.5
122	TFIIS_C	25	1.0	5.25	0.16	4	0.5
123	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.5
124	Disintegrin	71	1.0	9.142857142857142	0.09859154929577464	1	0.5
125	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.5
126	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.5
127	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	1	0.5
128	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.5
129	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.5
130	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	3	0.5
131	Prok-RING_4	16	1.0	1.0	0.5	6	0.5
132	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.5
133	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.4
134	FG-GAP	16	1.0	3.0	0.25	3	0.4
135	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.4
136	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.4
137	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.4
138	Notch	30	0.5	3.25	0.13333333333333333	4	0.4
139	zf-C4	54	1.0	5.0	0.16666666666666666	3	0.4
140	WD40	29	0.0	0.0	0.06896551724137931	2	0.4
141	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.4
142	zf-AN1	40	1.0	4.0	0.2	8	0.4
143	His_Phos_1	153	1.0	152.0	0.006535947712418301	1	0.4
144	LIM	35	1.0	2.5	0.2857142857142857	7	0.4
145	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.4
146	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.4
147	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.4
148	BIR	60	1.0	14.0	0.06666666666666667	1	0.4
149	C1_1	42	1.0	4.25	0.19047619047619047	7	0.4
150	zf-B_box	40	1.0	4.0	0.2	4	0.4
151	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.4
152	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.4
153	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.4
154	TFIIS_C	25	1.0	5.25	0.16	4	0.4
155	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.4
156	Disintegrin	71	1.0	9.142857142857142	0.09859154929577464	2	0.4
157	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.4
158	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.4
159	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	1	0.4
160	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.4
161	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.4
162	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	4	0.4
163	Prok-RING_4	16	1.0	1.0	0.5	7	0.4
164	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.4
165	RNase_T	145	1.0	71.5	0.013793103448275862	1	0.3
166	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.3
167	FG-GAP	16	1.0	3.0	0.25	3	0.3
168	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.3
169	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.3
170	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.3
171	Notch	30	0.5714285714285714	3.714285714285714	0.13333333333333333	7	0.3
172	zf-C4	54	1.0	5.0	0.16666666666666666	4	0.3
173	WD40	29	0.0	0.0	0.06896551724137931	2	0.3
174	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.3
175	zf-AN1	40	1.0	4.0	0.2	8	0.3
176	His_Phos_1	153	1.0	152.0	0.006535947712418301	1	0.3
177	LIM	35	1.0	2.5	0.2857142857142857	7	0.3
178	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	5	0.3
179	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.3
180	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.3
181	BIR	60	1.0	14.0	0.06666666666666667	1	0.3
182	C1_1	42	1.0	4.25	0.19047619047619047	7	0.3
183	zf-B_box	40	1.0	4.0	0.2	5	0.3
184	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.3
185	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.3
186	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.3
187	TFIIS_C	25	1.0	5.25	0.16	4	0.3
188	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.3
189	Disintegrin	71	1.0	9.142857142857142	0.09859154929577464	2	0.3
190	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	1	0.3
191	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.3
192	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	1	0.3
193	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.3
194	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.3
195	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	4	0.3
196	Prok-RING_4	16	1.0	1.0	0.5	7	0.3
197	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.3
198	RNase_T	145	1.0	71.5	0.013793103448275862	2	0.2
199	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.2
200	Carb_anhydrase	200	0.0	0.0	0.015	1	0.2
201	FG-GAP	16	1.0	3.0	0.25	3	0.2
202	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	5	0.2
203	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.2
204	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.2
205	Notch	30	0.5714285714285714	3.714285714285714	0.13333333333333333	7	0.2
206	zf-C4	54	1.0	5.0	0.16666666666666666	5	0.2
207	WD40	29	0.0	0.0	0.06896551724137931	2	0.2
208	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.2
209	zf-AN1	40	1.0	4.0	0.2	8	0.2
210	His_Phos_1	153	1.0	152.0	0.006535947712418301	1	0.2
211	LIM	35	1.0	2.5	0.2857142857142857	7	0.2
212	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.2
213	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.2
214	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.2
215	BIR	60	1.0	14.0	0.06666666666666667	1	0.2
216	C1_1	42	1.0	4.25	0.19047619047619047	7	0.2
217	zf-B_box	40	1.0	4.0	0.2	5	0.2
218	HlyIII	220	0.0	0.0	0.004545454545454545	1	0.2
219	OLF	241	0.0	0.0	0.012448132780082987	1	0.2
220	Metallophos	116	1.0	22.2	0.04310344827586207	1	0.2
221	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.2
222	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.2
223	Fibrinogen_C	210	0.0	0.0	0.009523809523809525	1	0.2
224	TFIIS_C	25	1.0	5.25	0.16	4	0.2
225	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.2
226	Disintegrin	71	0.75	6.857142857142857	0.09859154929577464	4	0.2
227	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	2	0.2
228	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.2
229	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	1	0.2
230	Cadherin_2	80	1.0	10.428571428571429	0.0875	1	0.2
231	FYVE	64	0.8888888888888888	6.222222222222222	0.125	9	0.2
232	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.2
233	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	4	0.2
234	Prok-RING_4	16	1.0	1.0	0.5	7	0.2
235	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.2
236	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	1	0.1
237	RNase_T	145	1.0	71.5	0.013793103448275862	2	0.1
238	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.1
239	Carb_anhydrase	200	0.0	0.0	0.015	1	0.1
240	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	2	0.1
241	FG-GAP	16	1.0	3.0	0.25	3	0.1
242	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	6	0.1
243	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.1
244	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.1
245	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.1
246	Notch	30	0.5714285714285714	3.714285714285714	0.13333333333333333	7	0.1
247	Peptidase_M14	235	0.5	58.25	0.00851063829787234	2	0.1
248	zf-C4	54	0.8888888888888888	4.444444444444444	0.16666666666666666	9	0.1
249	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.1
250	WD40	29	0.0	0.0	0.06896551724137931	2	0.1
251	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.1
252	zf-AN1	40	1.0	4.0	0.2	8	0.1
253	His_Phos_1	153	1.0	152.0	0.006535947712418301	1	0.1
254	LIM	35	1.0	2.5	0.2857142857142857	7	0.1
255	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.1
256	TSP_3	29	0.8888888888888888	1.9753086419753085	0.3103448275862069	9	0.1
257	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.1
258	BIR	60	1.0	14.0	0.06666666666666667	3	0.1
259	C1_1	42	1.0	4.25	0.19047619047619047	7	0.1
260	zf-B_box	40	1.0	4.0	0.2	6	0.1
261	HlyIII	220	0.0	0.0	0.004545454545454545	2	0.1
262	OLF	241	0.0	0.0	0.012448132780082987	1	0.1
263	Metallophos	116	1.0	22.2	0.04310344827586207	2	0.1
264	ArfGap	108	1.0	26.0	0.037037037037037035	1	0.1
265	zf-MYND	38	1.0	3.75	0.21052631578947367	8	0.1
266	zf-C2H2_4	13	1.0	2.25	0.3076923076923077	4	0.1
267	HMA	54	1.0	26.0	0.037037037037037035	1	0.1
268	Fibrinogen_C	210	0.5	52.0	0.009523809523809525	2	0.1
269	TFIIS_C	25	1.0	5.25	0.16	4	0.1
270	zf-H2C2_5	21	1.0	4.25	0.19047619047619047	4	0.1
271	Disintegrin	71	0.75	6.857142857142857	0.09859154929577464	4	0.1
272	Peptidase_M10	83	1.0	5.384615384615384	0.1566265060240964	2	0.1
273	NTP_transf_2	79	1.0	38.5	0.02531645569620253	2	0.1
274	PDEase_I	163	1.0	39.75	0.024539877300613498	1	0.1
275	zf-H2C2_2	13	1.0	2.25	0.3076923076923077	2	0.1
276	Cadherin_2	80	1.0	10.428571428571429	0.0875	1	0.1
277	FYVE	64	0.8	5.6000000000000005	0.125	10	0.1
278	zf-A20	24	1.0	3.8000000000000003	0.20833333333333334	4	0.1
279	zf-UBP	51	1.0	4.1000000000000005	0.19607843137254902	4	0.1
280	Prok-RING_4	16	1.0	1.0	0.5	7	0.1
281	zf-CCCH	18	1.0	3.5	0.2222222222222222	4	0.1
282	Neur_chan_LBD	199	0.0	0.0	0.01507537688442211	1	0.05
283	Glyco_transf_7C	76	0.0	0.0	0.013157894736842105	1	0.05
284	RNase_T	145	1.0	71.5	0.013793103448275862	2	0.05
285	Hydrolase	153	1.0	75.5	0.013071895424836602	2	0.05
286	Carb_anhydrase	200	0.0	0.0	0.015	1	0.05
287	Kunitz_BPTI	38	0.0	0.0	0.05263157894736842	2	0.05
288	Rhodanese	101	0.0	0.0	0.0297029702970297	1	0.05
289	FG-GAP	16	1.0	3.0	0.25	3	0.05
290	ZZ	44	1.0	3.8888888888888893	0.20454545454545456	6	0.05
291	THAP	89	1.0	13.833333333333334	0.06741573033707865	1	0.05
292	Ldl_recept_a	13	0.6666666666666666	3.6666666666666665	0.15384615384615385	3	0.05
293	zf-CXXC	41	1.0	4.125	0.1951219512195122	8	0.05
294	Notch	30	0.5714285714285714	3.714285714285714	0.13333333333333333	7	0.05
295	Sulfatase	269	1.0	66.25	0.01486988847583643	1	0.05
296	Peptidase_M14	235	0.5	58.25	0.00851063829787234	2	0.05
297	zf-C4	54	0.8888888888888888	4.444444444444444	0.16666666666666666	9	0.05
298	Transglut_core	101	0.0	0.0	0.009900990099009901	1	0.05
299	Gla	39	1.0	2.25	0.3076923076923077	1	0.05
300	WD40	29	0.0	0.0	0.06896551724137931	2	0.05
301	zf-CCHC	11	1.0	1.2	0.45454545454545453	4	0.05
302	zf-AN1	40	1.0	4.0	0.2	8	0.05
303	His_Phos_1	153	1.0	152.0	0.006535947712418301	1	0.05
304	LIM	35	1.0	2.5	0.2857142857142857	7	0.05
305	PHD_2	31	1.0	1.8181818181818181	0.3548387096774194	6	0.05
306	TSP_3	29	0.8	1.777777777777778	0.3103448275862069	10	0.05
307	GATA	35	1.0	2.888888888888889	0.2571428571428571	4	0.05
