	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	Methyltransf_25	13	1.0	2.25	0.3076923076923077	2	0.9
1	Methyltransf_25	13	1.0	2.25	0.3076923076923077	2	0.8
2	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	1	0.8
3	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.7
4	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	1	0.7
5	DSPc	109	1.0	17.166666666666668	0.05504587155963303	1	0.7
6	Methyltransf_25	13	1.0	2.25	0.3076923076923077	2	0.7
7	Metallophos	153	1.0	24.500000000000004	0.0392156862745098	1	0.7
8	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	2	0.7
9	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.7
10	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.6
11	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	2	0.6
12	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.6
13	DSPc	109	1.0	17.166666666666668	0.05504587155963303	1	0.6
14	Methyltransf_25	13	1.0	2.25	0.3076923076923077	2	0.6
15	Metallophos	153	1.0	24.500000000000004	0.0392156862745098	1	0.6
16	Abhydrolase_1	94	1.0	46.0	0.02127659574468085	2	0.6
17	AAA_18	73	1.0	8.125	0.1095890410958904	1	0.6
18	Methyltransf_12	14	1.0	1.0	0.5	1	0.6
19	Methyltransf_11	10	1.0	1.0	0.5	1	0.6
20	Glycos_transf_2	76	1.0	8.5	0.10526315789473684	1	0.5
21	Abhydrolase_6	85	1.0	27.333333333333336	0.03529411764705882	3	0.5
22	Sulfatase	275	0.0	0.0	0.025454545454545455	1	0.5
23	DSPc	109	1.0	17.166666666666668	0.05504587155963303	1	0.5
24	HSP70	583	1.0	37.86666666666667	0.025728987993138937	1	0.5
25	SBP_bac_3	74	1.0	13.799999999999999	0.06756756756756757	1	0.5
26	NDK	125	1.0	7.92857142857143	0.112	1	0.5
27	Methyltransf_25	13	1.0	2.25	0.3076923076923077	2	0.5
