	domain	domain_len	domain_precison	fold_imp	pos_frac	pos_num	prob
0	CSD	64	0.6	1.1454545454545453	0.34375	5	0.8
1	zf-CCCH	24	1.0	0.8461538461538461	0.5416666666666666	2	0.8
2	CSD	64	0.41379310344827586	0.7899686520376175	0.34375	29	0.7
3	zf-CCCH	24	1.0	0.8461538461538461	0.5416666666666666	2	0.7
4	CSD	64	0.37209302325581395	0.7103594080338266	0.34375	43	0.6
5	Ribosomal_S4	51	1.0	0.5454545454545455	0.6470588235294118	4	0.6
6	zf-CCCH	24	1.0	0.8461538461538461	0.5416666666666666	3	0.6
7	CSD	64	0.3076923076923077	0.5874125874125874	0.34375	52	0.5
8	Ribosomal_S4	51	1.0	0.5454545454545455	0.6470588235294118	6	0.5
9	zf-CCCH	24	1.0	0.8461538461538461	0.5416666666666666	4	0.5
10	CSD	64	0.3018867924528302	0.5763293310463121	0.34375	53	0.4
11	Ribosomal_S4	51	0.8571428571428571	0.4675324675324675	0.6470588235294118	14	0.4
12	zf-CCCH	24	0.6666666666666666	0.5641025641025641	0.5416666666666666	6	0.4
13	S4	33	1.0	0.375	0.7272727272727273	1	0.3
14	CSD	64	0.3392857142857143	0.6477272727272727	0.34375	56	0.3
15	Ribosomal_S4	51	0.7692307692307693	0.41958041958041964	0.6470588235294118	26	0.3
16	LSM	39	0.0	0.0	0.1794871794871795	1	0.3
17	zf-CCCH	24	0.6363636363636364	0.5384615384615384	0.5416666666666666	11	0.3
18	S4	33	1.0	0.375	0.7272727272727273	2	0.2
19	CSD	64	0.36666666666666664	0.7	0.34375	60	0.2
20	Ribosomal_S4	51	0.7111111111111111	0.38787878787878793	0.6470588235294118	45	0.2
21	LSM	39	0.0	0.0	0.1794871794871795	1	0.2
22	zf-CCCH	24	0.6153846153846154	0.5207100591715976	0.5416666666666666	13	0.2
23	S4	33	0.8571428571428571	0.32142857142857145	0.7272727272727273	7	0.1
24	TPR_1	25	0.5	0.6363636363636364	0.44	2	0.1
25	tRNA-synt_1	468	0.0	0.0	0.014957264957264958	2	0.1
26	CSD	64	0.34375	0.65625	0.34375	64	0.1
27	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.1
28	LSM	39	0.0	0.0	0.1794871794871795	3	0.1
29	zf-CCCH	24	0.6111111111111112	0.5170940170940171	0.5416666666666666	18	0.1
30	S4	33	0.75	0.28125	0.7272727272727273	12	0.05
31	TPR_1	25	0.5	0.6363636363636364	0.44	2	0.05
32	zf-CCHC	13	0.6666666666666666	0.1212121212121212	0.8461538461538461	3	0.05
33	tRNA-synt_1	468	0.0	0.0	0.014957264957264958	24	0.05
34	CSD	64	0.34375	0.65625	0.34375	64	0.05
35	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.05
36	LSM	39	0.16666666666666666	0.7619047619047619	0.1794871794871795	6	0.05
37	dsrm	43	1.0	2.071428571428571	0.32558139534883723	3	0.05
38	zf-CCCH	24	0.5789473684210527	0.4898785425101215	0.5416666666666666	19	0.05
39	S4	33	0.7777777777777778	0.2916666666666667	0.7272727272727273	27	0.01
40	TPR_1	25	0.6	0.7636363636363637	0.44	5	0.01
41	KOW	16	0.5	0.6428571428571428	0.4375	6	0.01
42	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.01
43	tRNA-synt_1	468	0.016908212560386472	1.1135265700483092	0.014957264957264958	414	0.01
44	CSD	64	0.34375	0.65625	0.34375	64	0.01
45	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.01
46	RRM_1	33	1.0	1.3571428571428572	0.42424242424242425	3	0.01
47	LSM	39	0.35294117647058826	1.6134453781512605	0.1794871794871795	17	0.01
48	NUDIX	120	0.0	0.0	0.1	1	0.01
49	TPR_17	16	0.5	2.1666666666666665	0.1875	2	0.01
50	dsrm	43	0.6666666666666666	1.3809523809523807	0.32558139534883723	6	0.01
51	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.01
52	RNase_T	158	0.0	0.0	0.08860759493670886	2	0.005
53	S4	33	0.7333333333333333	0.275	0.7272727272727273	30	0.005
54	PUF	12	0.5	1.0	0.3333333333333333	4	0.005
55	TPR_1	25	0.5	0.6363636363636364	0.44	6	0.005
56	KH_1	38	0.375	1.6607142857142858	0.18421052631578946	8	0.005
57	KOW	16	0.5454545454545454	0.7012987012987012	0.4375	11	0.005
58	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.005
59	tRNA-synt_1	468	0.014957264957264958	0.9850427350427351	0.014957264957264958	468	0.005
60	CSD	64	0.34375	0.65625	0.34375	64	0.005
61	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.005
62	RRM_1	33	0.8	1.0857142857142859	0.42424242424242425	5	0.005
63	LSM	39	0.3333333333333333	1.5238095238095237	0.1794871794871795	18	0.005
64	NUDIX	120	0.0	0.0	0.1	1	0.005
65	Anticodon_1	81	0.0	0.0	0.08641975308641975	1	0.005
66	TPR_17	16	0.5	2.1666666666666665	0.1875	4	0.005
67	dsrm	43	0.625	1.294642857142857	0.32558139534883723	8	0.005
68	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.005
69	RNase_T	158	0.10526315789473684	1.0827067669172932	0.08860759493670886	19	0.001
70	S4	33	0.7272727272727273	0.27272727272727276	0.7272727272727273	33	0.001
71	PUF	12	0.4	0.8	0.3333333333333333	10	0.001
72	TPR_1	25	0.4444444444444444	0.5656565656565656	0.44	18	0.001
73	Nop	168	1.0	11.0	0.08333333333333333	2	0.001
74	KH_1	38	0.18421052631578946	0.8157894736842105	0.18421052631578946	38	0.001
75	KOW	16	0.4375	0.5625	0.4375	16	0.001
76	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.001
77	tRNA-synt_1	468	0.014957264957264958	0.9850427350427351	0.014957264957264958	468	0.001
78	CSD	64	0.34375	0.65625	0.34375	64	0.001
79	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.001
80	LRR_4	31	0.0	0.0	0.1935483870967742	2	0.001
81	RRM_1	33	0.6666666666666666	0.9047619047619048	0.42424242424242425	15	0.001
82	LSM	39	0.23333333333333334	1.0666666666666667	0.1794871794871795	30	0.001
83	Ribosomal_L7Ae	64	1.0	3.0	0.25	1	0.001
84	NUDIX	120	0.0	0.0	0.1	3	0.001
85	Anticodon_1	81	0.25	2.642857142857143	0.08641975308641975	4	0.001
86	TPR_17	16	0.3333333333333333	1.4444444444444442	0.1875	9	0.001
87	dsrm	43	0.6923076923076923	1.434065934065934	0.32558139534883723	13	0.001
88	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.001
89	RNase_T	158	0.0975609756097561	1.0034843205574913	0.08860759493670886	41	0.0005
90	S4	33	0.7272727272727273	0.27272727272727276	0.7272727272727273	33	0.0005
91	PUF	12	0.3333333333333333	0.6666666666666666	0.3333333333333333	12	0.0005
92	TPR_1	25	0.4583333333333333	0.5833333333333334	0.44	24	0.0005
93	Nop	168	0.20833333333333334	2.2916666666666665	0.08333333333333333	48	0.0005
94	KH_1	38	0.18421052631578946	0.8157894736842105	0.18421052631578946	38	0.0005
95	KOW	16	0.4375	0.5625	0.4375	16	0.0005
96	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.0005
97	tRNA-synt_1	468	0.014957264957264958	0.9850427350427351	0.014957264957264958	468	0.0005
98	CSD	64	0.34375	0.65625	0.34375	64	0.0005
99	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.0005
100	LRR_4	31	0.25	1.0416666666666667	0.1935483870967742	4	0.0005
101	RRM_1	33	0.6	0.8142857142857143	0.42424242424242425	20	0.0005
102	LSM	39	0.21212121212121213	0.9696969696969697	0.1794871794871795	33	0.0005
103	Ribosomal_L7Ae	64	0.8333333333333334	2.5000000000000004	0.25	6	0.0005
104	NUDIX	120	0.0	0.0	0.1	5	0.0005
105	Anticodon_1	81	0.25	2.642857142857143	0.08641975308641975	4	0.0005
106	Helicase_C	27	1.0	26.0	0.037037037037037035	1	0.0005
107	TPR_17	16	0.3333333333333333	1.4444444444444442	0.1875	9	0.0005
108	dsrm	43	0.6666666666666666	1.3809523809523807	0.32558139534883723	18	0.0005
109	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.0005
110	RNase_T	158	0.08759124087591241	0.9009384775808134	0.08860759493670886	137	0.0001
111	S4	33	0.7272727272727273	0.27272727272727276	0.7272727272727273	33	0.0001
112	PUF	12	0.3333333333333333	0.6666666666666666	0.3333333333333333	12	0.0001
113	TPR_1	25	0.44	0.56	0.44	25	0.0001
114	Nop	168	0.08333333333333333	0.9166666666666666	0.08333333333333333	168	0.0001
115	KH_1	38	0.18421052631578946	0.8157894736842105	0.18421052631578946	38	0.0001
116	KOW	16	0.4375	0.5625	0.4375	16	0.0001
117	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.0001
118	tRNA-synt_1	468	0.014957264957264958	0.9850427350427351	0.014957264957264958	468	0.0001
119	CSD	64	0.34375	0.65625	0.34375	64	0.0001
120	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.0001
121	LRR_4	31	0.25	1.0416666666666667	0.1935483870967742	12	0.0001
122	RRM_1	33	0.5185185185185185	0.7037037037037037	0.42424242424242425	27	0.0001
123	LSM	39	0.18421052631578946	0.8421052631578947	0.1794871794871795	38	0.0001
124	Ribosomal_L7Ae	64	0.6666666666666666	2.0	0.25	12	0.0001
125	NUDIX	120	0.1	0.9000000000000001	0.1	20	0.0001
126	Anticodon_1	81	0.14285714285714285	1.510204081632653	0.08641975308641975	7	0.0001
127	Helicase_C	27	0.5	13.0	0.037037037037037035	2	0.0001
128	TPR_17	16	0.23076923076923078	1.0	0.1875	13	0.0001
129	dsrm	43	0.52	1.0771428571428572	0.32558139534883723	25	0.0001
130	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.0001
131	RNase_T	158	0.08860759493670886	0.9113924050632911	0.08860759493670886	158	0.0
132	S4	33	0.7272727272727273	0.27272727272727276	0.7272727272727273	33	0.0
133	PUF	12	0.3333333333333333	0.6666666666666666	0.3333333333333333	12	0.0
134	TPR_1	25	0.44	0.56	0.44	25	0.0
135	Nop	168	0.08333333333333333	0.9166666666666666	0.08333333333333333	168	0.0
136	KH_1	38	0.18421052631578946	0.8157894736842105	0.18421052631578946	38	0.0
137	KOW	16	0.4375	0.5625	0.4375	16	0.0
138	zf-CCHC	13	0.8461538461538461	0.15384615384615385	0.8461538461538461	13	0.0
139	tRNA-synt_1	468	0.014957264957264958	0.9850427350427351	0.014957264957264958	468	0.0
140	CSD	64	0.34375	0.65625	0.34375	64	0.0
141	Ribosomal_S4	51	0.6470588235294118	0.35294117647058826	0.6470588235294118	51	0.0
142	LRR_4	31	0.1935483870967742	0.8064516129032259	0.1935483870967742	31	0.0
143	RRM_1	33	0.42424242424242425	0.5757575757575758	0.42424242424242425	33	0.0
144	LSM	39	0.1794871794871795	0.8205128205128205	0.1794871794871795	39	0.0
145	Ribosomal_L7Ae	64	0.25	0.75	0.25	64	0.0
146	NUDIX	120	0.1	0.9000000000000001	0.1	120	0.0
147	Anticodon_1	81	0.08641975308641975	0.9135802469135802	0.08641975308641975	81	0.0
148	Helicase_C	27	0.037037037037037035	0.9629629629629629	0.037037037037037035	27	0.0
149	TPR_17	16	0.1875	0.8125	0.1875	16	0.0
150	dsrm	43	0.32558139534883723	0.6744186046511628	0.32558139534883723	43	0.0
151	zf-CCCH	24	0.5416666666666666	0.45833333333333326	0.5416666666666666	24	0.0
